,Date,Username,Tweet
139,2022-05-26 16:41:19+00:00,thereal_FXBIV,Only man to turn an airport into Citi Bank rip https://t.co/T5zq8ATvVm
140,2022-05-26 16:35:37+00:00,AskCiti,"@madhukar_shyam Hello, thanks for your DM. You have reached Citibank US with no access to international accounts. Please complete the contact request at https://t.co/ras5DDX0RV and someone should contact you within 2 business days. Thank you! ^Ana"
141,2022-05-26 16:32:08+00:00,rofl_trevor,"DLF maximum
Karbonn kamal catch 
Citi Bank moment of success
Maxx mobile strategic timeout

Those Days❤️❤️😭😭😭"
142,2022-05-26 16:24:57+00:00,WorldBoy12,@moniclesca @nytimes @Citibank Set my reminder for 2
143,2022-05-26 16:23:17+00:00,moniclesca,"@WorldBoy12 @nytimes @Citibank Great question!!!
Ransom is what you -if you are a captive- pay usually to kidnappers to be free.
France came with guns and threatened war if we didn't pay-- so it's a ransom.  

Reparation is what the one who wronged you pays you in money or in kind to ""make peace"" with you"
144,2022-05-26 16:22:25+00:00,OrlandsGhost,"@TheyLiveDC In the present instance, these efforts mainly seem directed at bilking money from the banking sector - the series blames the predecessor of Citibank and some big French firms for Haiti’s condition."
145,2022-05-26 16:19:54+00:00,JbUchiha_,Citibank is actually the worst bank ever 😭 constantly taking money out account and saying it’s from past transactions. I never have this issue with other banks
146,2022-05-26 16:19:07+00:00,hanslovsky,@Citibank Why is your online support so bad? I asked a question on the online chat and have been transferred without comment 5x without any comment and 1x transferred from credit card to bank even though my question is regarding balance transfer. Will close my citi cards ASAP
147,2022-05-26 16:13:47+00:00,BoxNews11,"The most likely outcome will be a lot of ppl losing their jobs, Nike &amp; Citibank getting a successful ad campaign, and the remnants getting co-opted by the DNC."
148,2022-05-26 16:10:24+00:00,dabir,@Schandillia @AxisBank @AxisBankSupport I dread the situation of ##CitibankIndia customers in 2023 when @Citibank India consumer business merges with @AxisBank
149,2022-05-26 16:07:59+00:00,WorldBoy12,@moniclesca @nytimes @Citibank Why do they call is “ransom” and not Reparations?
150,2022-05-26 16:00:34+00:00,AyeeeDink,Citibank really be finessing. I hate that!
151,2022-05-26 15:54:32+00:00,CozyPenguin741,@Birds_loopring @0xssddman 🍄 💎🏴‍☠️ https://t.co/nxwVMlJqRG
152,2022-05-26 15:53:08+00:00,AskCiti,"@AnandaVarsha Welcome to Citibank U.S. We would like to see if we can help address your concern. Please DM to confirm your account or card type, country and details of the issue. ^Rita https://t.co/gvC4jAOA9c"
153,2022-05-26 15:40:55+00:00,ATLIENKING,@LeoStateOfMind BOA and Citibank
154,2022-05-26 15:19:15+00:00,amy_amrita,AAAAA CITIBANK!!!! YOU'RE KILLING ME!!!!
155,2022-05-26 15:14:25+00:00,Bespoke_Couture,"These are the “Banksters” @ work. Shity Bank aka Citi Bank, Skank of America aka Bank Of America, Hells No Fargo aka Wells Fargo, DufUs Bank aka US Bank. It was was once stated that the honorable gangsters are in prison and the no good one roams the streets running banks 🤔 https://t.co/gAAuj4szyM"
156,2022-05-26 15:11:39+00:00,Botxer2,lay us out on the big wet citibank lights
157,2022-05-26 15:08:50+00:00,gorila_95,"@LordMurielo Que banco de mierda, como me cagaron con el cambio, tenía el Citibank."
158,2022-05-26 14:47:18+00:00,uplinc,"Seeing a lot of fake LinkedIn profiles lately. Mostly Western-looking names in Eastern Europe. No activity and very short profiles, maybe a picture, often no headline or something obviously fake (Company Owner at Citi in Latvia - Citibank has no presence). Something phishy here."
159,2022-05-26 14:45:00+00:00,ampunamiya,"A high-quality asset can be priced so high that it's risky.

Howard shared his experience of Citi Bank:

When he started working there, the bank invested in Top50 stocks best and fastest growing cos which were high valued called Nifty 50 in 1969

7/n"
160,2022-05-26 14:41:32+00:00,krislabert,"Citibank analyst Ronald Josey said: ""Weak macroeconomics and uncertainty over the Russia-Ukraine war may affect advertising performance in the broader internet industry....... https://t.co/0Hny9gBBRg"
161,2022-05-26 14:37:41+00:00,DamnitPreme,I don’t even bank with Citibank lmao
162,2022-05-26 14:30:15+00:00,armoredtaint,@theRajivSinha @NUGJPCHASE @Citibank @BankofAmerica @MorganStanley @GoldmanSachs @BlackRock Plot twist: market nug IS SAM!!! 😲 we see regular  nug posts every day but occasionally he blacks out and turns into Sam. 😲😲😲😂
163,2022-05-26 14:24:50+00:00,sleepymom123,"@NUGJPCHASE @Citibank @BankofAmerica @MorganStanley @GoldmanSachs @BlackRock This is a time to get out of positions you did not want to be in and were hodling. 
I did just buy and sell spxl and made back my $ I lost yesterday."
164,2022-05-26 14:22:09+00:00,HawksWin2,@NUGJPCHASE @Citibank @BankofAmerica @MorganStanley @GoldmanSachs @BlackRock @NUGJPCHASE did you guys cover all your shorts
165,2022-05-26 14:21:51+00:00,theRajivSinha,@NUGJPCHASE @Citibank @BankofAmerica @MorganStanley @GoldmanSachs @BlackRock Starting to feel like Mom and Dad had a huge fight and I'm just trying to keep a brave face at the dinner table. 😖
166,2022-05-26 14:21:42+00:00,Helium089,@NUGJPCHASE @Citibank @BankofAmerica @MorganStanley @GoldmanSachs @BlackRock This feels weird 👀
167,2022-05-26 14:21:38+00:00,GOOSEJR11,@NUGJPCHASE @Citibank @BankofAmerica @MorganStanley @GoldmanSachs @BlackRock 😂😂
168,2022-05-26 14:17:17+00:00,Splash_764,@Citibank is deadass the worst bank ever Smfh
169,2022-05-26 14:14:15+00:00,jitennshah82,@IndiaHistorypic Frankly speaking he was a bully of politics . Jab tak theek tha everyone enjoyed and jab nazar mein aaya toh all pointed towards one man . Uske pehle bhi toh yeh hota hi tha when Citibank did thy kept mum and this man actually opened the Indian market actually for INDIA .
170,2022-05-26 14:07:46+00:00,moniclesca,"Hope you will join me this afternoon as I've had the honor of being invited as a guest of the @nytimes to comment on The RANSOM #Haiti paid to France &amp; slave owners + the 500000$ stolen by @Citibank!

Rendez-vous 2:00 pm Haïti/New York/Miami 
https://t.co/GAFAaL6WvZ"
171,2022-05-26 14:04:44+00:00,Kimberly3661,"🔥Ringgit Plus - Citibank Flash Deal  💳
💥💳Campaign - - iPhone 13 - 24/05/22 to 1/06/22

🔥Apply RinggitPlus Citibank Flash Deal Now : -
:-👉 https://t.co/hgqtmxv5gg

#RinggitPlusCitibankFlashDeal https://t.co/SV1r7y8ger"
172,2022-05-26 13:56:27+00:00,avi_1970,"@democracynow Nothing new there, but did the NYT mention the role of First National City Bank in New York ( now Citibank ) in laundering the plundered gold of Haiti, circa 1915 ?"
173,2022-05-26 13:36:37+00:00,nofuckinnsense,"bgl eh dahora realizar as parada.. já passamo por várias na vida e já desacreditaram de nois p crl kk uma irmã tenente do exército de sp, um irmão executivo de banco (citi bank).. o eu a ovelha negra 🤣 fui preso em 2016 já tinham me classificado como o sem futuro da fml"
174,2022-05-26 13:33:32+00:00,apnaplan,Paytm First Credit Card with Citibank Review https://t.co/dMkLI4M2gL
175,2022-05-26 13:29:13+00:00,ITInnovation_ie,"'The resilient response of the financial services industry to the pandemic shows how the sector can become a source of growth for Ireland,' says Cecilia Ronan, CEO of @Citibank Europe and FSI chairwoman. https://t.co/62s2LYdPdZ"
176,2022-05-26 13:16:20+00:00,ThatCantBeNunze,LOT OF BLUES ON ME I CANT BE WITHOUT EM. CITI BANK JUMPING I GOT 3 ACCOUNTS. MAKE THE CHEF SPEND THE NIGHT WE AIN’T EATIN OUT.
177,2022-05-26 13:00:29+00:00,termiziisa,📍Yong Tau Fu depan Citi Bank. https://t.co/XtSOJpW9oD
178,2022-05-26 12:48:55+00:00,AskCiti,"@fedupwomanblog Hello Giselle, Welcome to Citibank U.S. We would like to see if we can help offer solutions to reduce the fees that are applied to your account. Please DM to confirm your card or account type and country. Do not include any account numbers or PINs. ^Rita https://t.co/gvC4jAOA9c"
179,2022-05-26 12:43:52+00:00,AxisBankSupport,"@D_Brat @RajkamalVempati @AxisBank @Citibank Hi, we regret the inconvenience caused. Please note that we have raised your concern with our team and will get back with an update at the earliest. Appreciate your cooperation in the interim. Regards, Team Axis Bank."
180,2022-05-26 12:30:15+00:00,gtreview,"#Digitisation experts at #GTRWestAfrica 2022, sourced from across the trade ecosystem, will take stock of strides made since the start of the decade.

💬 @StanChart @kippa_africa @Uduab2bmarketp1 @Citibank @unionsystemshq 

Secure your place: https://t.co/Gp1NOezdnP

#Fintech https://t.co/VYUcCYxnh8"
181,2022-05-26 12:27:23+00:00,missdonnelly23,"@fbsecurity I received a Facebook Biometric information Privacy Litigation check in the mail yesterday from Citibank for $397 for the Facebook lawsuit that happened back a few years ago.
How can I verify that this check is real before I deposit it??"
182,2022-05-26 12:08:12+00:00,crypxam,"@milez_wilson @Citi @MilkenInstitute @AskCiti @Citibank Similar issue, only my concern still remain unaddressed. Worse yet, you have been ignoring my tweets and DMs."
183,2022-05-26 11:54:10+00:00,hd_hitendra,@Citibank @CitibankIN pls advise how to activate your credit card. It's deactivated hence help required
184,2022-05-26 11:39:41+00:00,nicolejohns3559,My citibank alerts suck! It alerts 24 hours after it occurs... dont come texting me about that deposit now I've already spent half of it 😒
185,2022-05-26 11:39:20+00:00,aaronperalta,Thanks for declining my request @Citibank to increase my credit limit 🙄. Bahala ka dyan buti pa si @Metrobank  x6 pa yung limit na binigay saken 🤣
186,2022-05-26 11:35:30+00:00,drmwn,Selamat malam @Citibank_ID . Bagaimana cara komplain tagihan?
187,2022-05-26 11:32:19+00:00,blackbarthnews,"@politico Janet Yellen Accused of Banking Corruption
The US Treasury Secretary Janet Yellen has been accused of corruption due to receiving $7.2 million in ‘speaking fees’ from just Citi bank and the Citadel hedge fund. https://t.co/NdhGk8D9o2"
188,2022-05-26 10:08:33+00:00,nans19,"@Citibank After 4-5 calls, another employee named Padmashri asked me to wait for a response from her but she never called back.
#citibankworst #worstcustomerservicecitibank"
189,2022-05-26 09:53:56+00:00,xchatty,@TedRall @Citibank I have found that @AmericanExpress has among the best customer service. I think this is because they used to charge merchants the highest fees.
190,2022-05-26 09:44:16+00:00,Campbell_AC77,@iamaldeezy @SamsungSupport @Samsung @Citibank It took a couple of months and hours on hold on the phone. I will never buy Samsung again.
191,2022-05-26 09:12:24+00:00,ItnlH,"@LICIndiaForever
@centralbank_in
@InvestAbuDhabi
@anandmahindra
@hvgoenka
@NandanNilekani
@TataCompanies
@AdityaBirlaGrp
@DasShaktikanta
@METI_JPN
@SharadGoel_
@GitaGopinath
@SecyDIPAM
@SEBI_India
@RBI
@jpmorgan
@Citibank
@KotakBankLtd
@TheOfficialSBI https://t.co/M6vAJwkXqR"
192,2022-05-26 09:09:58+00:00,Horlarflow,"If u have Citi bank pls give these guys,
They're disturbing us Abeg 🙏"
193,2022-05-26 09:01:39+00:00,fakeChitose,貴 citibank 有夠離譜的，先是前幾天跳槽出去的銀行經理打電話來推銷她新東家的銀行業務，這幾天換了個新的經理，見面第一句就是問要不要加投理財產品… 關鍵是我買的都是債基，定投你🐴呢，再說上幾個月被貴行半強迫買的理財產品已經虧了 10%，這個時間點還加投債基是想我死透透嗎… https://t.co/cXerZFyev2
194,2022-05-26 08:52:01+00:00,D_Brat,"@AxisBankSupport May be worthwhile for @RajkamalVempati to seriously look at the capabilities of @AxisBank in customer-facing roles. 
Given my daughter's experience, I am even more worried about my @Citibank account which will now transition to Axis. I am not prepared for the nightmare."
195,2022-05-26 08:42:05+00:00,SadiBall,@brsyzgn Citibank rahat durursa hocam
196,2022-05-26 08:36:33+00:00,Bisniscom,"Sritex (SRIL) Lolos Pailit, MA Putus Pencabutan Kasasi QNB &amp; Citibank https://t.co/PtqbFU6HKx"
197,2022-05-26 08:35:56+00:00,amy_amrita,Wehhh citibank..duit aing kemana euyyy
198,2022-05-26 08:28:21+00:00,AlfCarlsson10,"@WallenAnette @Nova_covic @dadgostarnooshi Det är mannen till höger som beställer 1000 pansarskott till Ukraina, mot att Citi bank håller tillbaka sitt angrepp. https://t.co/DyA5KYeffn"
199,2022-05-26 08:22:30+00:00,sampathgkumar,@Citibank @irdaindia https://t.co/6m0TStpKQi
200,2022-05-26 08:03:30+00:00,arun_42,"Citibank: We have stopped India operations and closed your account.

Also Citibank: Your account is dormant; here's how to re-activate it.

Also Citibank: Take our credit card.

Please makeup your mind!"
201,2022-05-26 07:45:28+00:00,Prashhpandit01,Hello @Citi @Citibank I'm trying to connect with you since 2 days on your Customer Care no. I have some urgent work. Please call back immediately
202,2022-05-26 07:28:35+00:00,impatrickjan,"Citibank baka pwedeng bawas bawasan nyo pag tawag!! Konti nlng mukha na kayong scam, oras oras talaga? tas personal nunber pa."
203,2022-05-26 07:21:09+00:00,da_ben_dan,"Theres a certain irony in @Citibank sending me emails to beware of social engineering whilst also bombarding me with emails, texts, and phone calls about their ""investment products"" with ridiculous fees."
204,2022-05-26 06:54:32+00:00,hang_in_there3,Nagapply ako ng bagong credit card kasi no annual fee forever si Citibank. 3 days lang delivery na 😂
205,2022-05-26 06:36:06+00:00,KalpanaSharma2,Raised a formal complaint to @RBI against @Citibank
206,2022-05-26 06:29:39+00:00,pandaninjafluff,@sharkbaitshark sa ngayon BPI and Citibank pa rin ako. hahaha never got na from other banks. kasi ayaw ko BDO as much as I can avoid them. Metrobank has terrible customer service.
207,2022-05-26 06:28:05+00:00,justaddwhisky_,@pastryStout And regret it just as much the next day (Citibank/McDonald's)
208,2022-05-26 06:21:53+00:00,notyourgerms,Then the third was a random phising site text tryna act like i had an issue with my citi bank account. Lmao i dont even have that
209,2022-05-26 06:09:46+00:00,fedupwomanblog,@Citibank charged me $32 for using atms this month. They are literally robbing me with insane fees. How is this okay?
210,2022-05-26 06:06:40+00:00,pandaninjafluff,@sharkbaitshark baka lumipat na sa worst yung Citibank CC since binili na ni Unionbank.
211,2022-05-26 06:02:45+00:00,SkazOne,@boobbirdsnft I want one but Citibank just banned my card from buying crypto
212,2022-05-26 05:56:31+00:00,sharkbaitshark,"WORST CUSTOMER SERVICE for me:
PLDT
ING

Good
Globe

Best
Citibank

La lang."
213,2022-05-26 05:36:57+00:00,AyushBh48152840,"@Citibank @AskCiti It's been 10 days almost I haven't recieved my global wire transfer, their services suck big time and they just don't know the reasons"
214,2022-05-26 05:35:22+00:00,KalpanaSharma2,Now the @Citibank dispute team has asked me to solve my problem at my level and connect with @Flipkart team to help me. That's inefficient @Citibank customer service is. These guys should not be into banking. Cheaters
215,2022-05-26 05:32:51+00:00,AyushBh48152840,"@Citibank @AskCiti Most pathetic, highly unprofessional banking service. I warn anyone pls don't use citi bank  services of any kind"
216,2022-05-26 05:26:17+00:00,AaronSathiah,Check out this deal! Citibank Flash Deal - iPhone 13 - 24/05/22 to 1/06/22: https://t.co/El7VecTSdU
